date,session,direction,entry,sl,tp,pnl,commission,equity,cummax,drawdown,year,month
2018-12-25,NY,SELL,3738.18,3747.0003,3721.43,3.4590043422558083,0.33905241318321294,711.0364385262338,711.0364385262338,0.0,2018,2018-12
2018-12-26,EU,SELL,3742.49,3769.1403,3736.09,0.36795113000601054,0.11234365091574854,711.4043896562398,711.4043896562398,0.0,2018,2018-12
2018-12-26,EU,SELL,3742.49,3769.1403,3736.09,0.36795113000601054,0.11234365091574854,711.7723407862458,711.7723407862458,0.0,2018,2018-12
2018-12-26,NY,SELL,3700.61,3735.0603,3696.27,-2.085935042655652,0.08593504265565184,709.6864057435901,711.7723407862458,-0.0029306211033032236,2018,2018-12
2018-12-27,NY,SELL,3708.0,3732.2203,3701.9,-2.122475774453661,0.12247577445366101,707.5639299691364,711.7723407862458,-0.0059125798741499055,2018,2018-12
2018-12-30,EU,SELL,3728.43,3734.9003000000002,3713.9,-2.4609900622845635,0.4609900622845637,705.1029399068519,711.7723407862458,-0.009370132129645003,2018,2018-12
2018-12-30,NY,SELL,3755.0,3765.0003,3751.18,-2.3003909882703475,0.3003909882703473,702.8025489185816,711.7723407862458,-0.012602051742774768,2018,2018-12
2019-01-02,EU,BUY,3763.71,3755.3997,3778.54,3.2067472895081455,0.3623176058626,706.0092962080897,711.7723407862458,-0.008096752638336584,2019,2019-01
2019-01-02,EU,BUY,3763.71,3755.3997,3778.54,3.2067472895081455,0.3623176058626,709.2160434975979,711.7723407862458,-0.0035914535338983982,2019,2019-01
2019-01-03,NY,SELL,3795.33,3800.9803,3790.04,-2.5373633258410826,0.5373633258410827,706.6786801717568,711.7723407862458,-0.007156305917791549,2019,2019-01
2019-01-05,EU,SELL,3792.9,3800.7903,3787.0,-2.3845633245884175,0.3845633245884175,704.2941168471684,711.7723407862458,-0.01050648291673804,2019,2019-01
2019-01-08,NY,BUY,4000.0,3991.0097,4008.0,-2.3559391788928092,0.35593917889280935,701.9381776682757,711.7723407862458,-0.013816444605176666,2019,2019-01
2019-01-10,EU,SELL,3753.0,3781.3103,3747.61,0.27472686619356623,0.10605327389677925,702.2129045344692,711.7723407862458,-0.013430468850780168,2019,2019-01
2019-01-10,EU,SELL,3753.0,3781.3103,3747.61,0.27472686619356623,0.10605327389677925,702.4876314006627,711.7723407862458,-0.013044493096383671,2019,2019-01
2019-01-11,NY,SELL,3578.84,3587.6603,3571.18,1.4123020758932026,0.3246002970420559,703.8999334765559,711.7723407862458,-0.011060288323361553,2019,2019-01
2019-01-11,NY,SELL,3578.84,3587.6603,3571.18,1.4123020758932026,0.3246002970420559,705.3122355524491,711.7723407862458,-0.009076083550339434,2019,2019-01
2019-01-15,EU,BUY,3621.96,3616.0297,3626.37,0.9986732543041197,0.48860394920999034,706.3109088067532,711.7723407862458,-0.0076730039459803655,2019,2019-01
2019-01-15,EU,BUY,3621.96,3616.0297,3626.37,0.9986732543041197,0.48860394920999034,707.3095820610573,711.7723407862458,-0.006269924341621296,2019,2019-01
2019-01-15,NY,SELL,3591.0,3606.1303000000003,3580.0,-2.1898706568937794,0.1898706568937794,705.1197114041636,711.7723407862458,-0.009346569121713106,2019,2019-01
2019-01-16,EU,SELL,3565.5,3571.7703,3559.44,-2.4549064638055498,0.45490646380554983,702.6648049403581,711.7723407862458,-0.012795574264416106,2019,2019-01
2019-01-20,NY,BUY,3517.69,3501.4997,3521.51,-2.1738171621279387,0.1738171621279386,700.4909877782301,711.7723407862458,-0.015849664789662876,2019,2019-01
2019-01-25,EU,SELL,3567.0,3567.9603,3559.55,-4.971571383941935,2.9715713839419347,695.5194163942881,711.7723407862458,-0.022834442223484238,2019,2019-01
2019-01-26,EU,BUY,3584.1,3581.0697,3587.95,-2.946203346203378,0.9462033462033782,692.5732130480848,711.7723407862458,-0.026973691780370457,2019,2019-01
2019-02-01,EU,SELL,3424.71,3428.5103000000004,3420.41,1.5420445754282157,0.7209346630528535,694.115257623513,711.7723407862458,-0.02480720611203886,2019,2019-02
2019-02-01,EU,SELL,3424.71,3428.5103000000004,3420.41,1.5420445754282157,0.7209346630528535,695.6573021989412,711.7723407862458,-0.02264072044370726,2019,2019-02
2019-02-13,EU,SELL,3632.0,3641.1903,3625.76,1.0417940654820135,0.3161594289631388,696.6990962644232,711.7723407862458,-0.021177058531344647,2019,2019-02
2019-02-13,EU,SELL,3632.0,3641.1903,3625.76,1.0417940654820135,0.3161594289631388,697.7408903299053,711.7723407862458,-0.019713396618982037,2019,2019-02
2019-02-14,EU,SELL,3613.27,3615.9003000000002,3597.59,10.823626202333136,1.0989681785346588,708.5645165322384,711.7723407862458,-0.004506812178826631,2019,2019-02
2019-02-14,EU,SELL,3613.27,3615.9003000000002,3597.59,10.823626202333136,1.0989681785346588,719.3881427345715,719.3881427345715,0.0,2019,2019-02
2019-02-14,NY,BUY,3584.93,3580.9997,3592.76,3.2547276289343823,0.7297010406330329,722.6428703635058,722.6428703635058,0.0,2019,2019-02
2019-02-14,NY,BUY,3584.93,3580.9997,3592.76,3.2547276289343823,0.7297010406330329,725.8975979924402,725.8975979924402,0.0,2019,2019-02
2019-02-17,NY,SELL,3616.0,3620.0003,3610.38,-2.7231457640676675,0.7231457640676674,723.1744522283725,725.8975979924402,-0.003751418618271886,2019,2019-02
2019-02-18,EU,BUY,3738.49,3731.3997,3748.63,2.4384310960045465,0.42181459176622516,725.6128833243771,725.8975979924402,-0.0003922242873519657,2019,2019-02
2019-02-18,EU,BUY,3738.49,3731.3997,3748.63,2.4384310960045465,0.42181459176622516,728.0513144203817,728.0513144203817,0.0,2019,2019-02
2019-02-18,NY,BUY,3752.64,3743.3997,3758.99,1.0495209030009724,0.3248933476185861,729.1008353233826,729.1008353233826,0.0,2019,2019-02
2019-02-18,NY,BUY,3752.64,3743.3997,3758.99,1.0495209030009724,0.3248933476185861,730.1503562263836,730.1503562263836,0.0,2019,2019-02
2019-02-19,EU,BUY,3902.23,3898.4197,3908.0,2.2093315486968867,0.8193013673463823,732.3596877750805,732.3596877750805,0.0,2019,2019-02
2019-02-19,EU,BUY,3902.23,3898.4197,3908.0,2.2093315486968867,0.8193013673463823,734.5690193237774,734.5690193237774,0.0,2019,2019-02
2019-02-20,NY,BUY,3966.25,3958.3997,3974.88,1.794453715144658,0.4041883749665587,736.363473038922,736.363473038922,0.0,2019,2019-02
2019-02-20,NY,BUY,3966.25,3958.3997,3974.88,1.794453715144658,0.4041883749665587,738.1579267540667,738.1579267540667,0.0,2019,2019-02
2019-02-25,EU,SELL,3800.4,3809.0203,3789.1,2.2690254399499166,0.3526930617263883,740.4269521940166,740.4269521940166,0.0,2019,2019-02
2019-02-25,EU,SELL,3800.4,3809.0203,3789.1,2.2690254399499166,0.3526930617263883,742.6959776339665,742.6959776339665,0.0,2019,2019-02
2019-02-25,NY,SELL,3802.72,3808.1703,3796.0,1.9077526007740473,0.5581667064197866,744.6037302347406,744.6037302347406,0.0,2019,2019-02
2019-02-25,NY,SELL,3802.72,3808.1703,3796.0,1.9077526007740473,0.5581667064197866,746.5114828355147,746.5114828355147,0.0,2019,2019-02
2019-02-26,EU,SELL,3795.26,3801.3303,3786.92,-2.500174291221203,0.5001742912212033,744.0113085442935,746.5114828355147,-0.003349143782389918,2019,2019-02
2019-02-28,NY,SELL,3828.5,3836.4403,3824.67,0.5789705678626418,0.38572849892320454,744.590279112156,746.5114828355147,-0.0025735755812639786,2019,2019-02
2019-02-28,NY,SELL,3828.5,3836.4403,3824.67,0.5789705678626418,0.38572849892320454,745.1692496800187,746.5114828355147,-0.001798007380138039,2019,2019-02
2019-03-04,EU,BUY,3743.63,3738.0097,3748.5,1.2001309538636247,0.5328726224578718,746.3693806338823,746.5114828355147,-0.00019035501114146128,2019,2019-03
2019-03-04,EU,BUY,3743.63,3738.0097,3748.5,1.2001309538636247,0.5328726224578718,747.569511587746,747.569511587746,0.0,2019,2019-03
2019-03-04,NY,BUY,3710.0,3705.8896999999997,3714.0,-2.722088412038002,0.7220884120380017,744.847423175708,747.569511587746,-0.003641251241314873,2019,2019-03
2019-03-06,NY,BUY,3858.29,3854.9997,3864.0,2.532707655836787,0.9381004771601044,747.3801308315448,747.569511587746,-0.00025332862465056336,2019,2019-03
2019-03-06,NY,BUY,3858.29,3854.9997,3864.0,2.532707655836787,0.9381004771601044,749.9128384873816,749.9128384873816,0.0,2019,2019-03
2019-03-07,NY,BUY,3873.49,3870.2997,3877.86,1.768237469830778,0.9713168040623894,751.6810759572123,751.6810759572123,0.0,2019,2019-03
2019-03-07,NY,BUY,3873.49,3870.2997,3877.86,1.768237469830778,0.9713168040623894,753.4493134270431,753.4493134270431,0.0,2019,2019-03
2019-03-08,EU,SELL,3903.07,3914.0003,3890.32,2.047294584778096,0.28566974373987936,755.4966080118212,755.4966080118212,0.0,2019,2019-03
2019-03-08,EU,SELL,3903.07,3914.0003,3890.32,2.047294584778096,0.28566974373987936,757.5439025965993,757.5439025965993,0.0,2019,2019-03
2019-03-11,EU,SELL,3897.0,3898.7303,3890.27,-3.8017684794542523,1.8017684794542526,753.742134117145,757.5439025965993,-0.005018545415550328,2019,2019-03
2019-03-15,EU,SELL,3883.91,3889.4403,3872.2,3.673014483843332,0.5618371516915542,757.4151486009883,757.5439025965993,-0.00016996242088364742,2019,2019-03
2019-03-15,EU,SELL,3883.91,3889.4403,3872.2,3.673014483843332,0.5618371516915542,761.0881630848316,761.0881630848316,0.0,2019,2019-03
2019-03-15,NY,SELL,3911.22,3919.9603,3903.08,1.504642174753631,0.35799411919497737,762.5928052595852,762.5928052595852,0.0,2019,2019-03
2019-03-15,NY,SELL,3911.22,3919.9603,3903.08,1.504642174753631,0.35799411919497737,764.0974474343388,764.0974474343388,0.0,2019,2019-03
2019-03-19,NY,SELL,3985.44,3991.0903000000003,3980.0,1.361281347892993,0.564280126718911,765.4587287822318,765.4587287822318,0.0,2019,2019-03
2019-03-19,NY,SELL,3985.44,3991.0903000000003,3980.0,1.361281347892993,0.564280126718911,766.8200101301247,766.8200101301247,0.0,2019,2019-03
2019-03-20,EU,BUY,4002.78,3998.8297,4008.42,2.044851277117909,0.8106280535654649,768.8648614072426,768.8648614072426,0.0,2019,2019-03
2019-03-20,EU,BUY,4002.78,3998.8297,4008.42,2.044851277117909,0.8106280535654649,770.9097126843606,770.9097126843606,0.0,2019,2019-03
2019-03-20,NY,BUY,4013.78,4009.2597,4017.89,1.1081069840495532,0.710356392274828,772.0178196684101,772.0178196684101,0.0,2019,2019-03
2019-03-20,NY,BUY,4013.78,4009.2597,4017.89,1.1081069840495532,0.710356392274828,773.1259266524596,773.1259266524596,0.0,2019,2019-03
2019-03-22,NY,BUY,3989.63,3986.4096999999997,3995.22,2.480606154705578,0.9911200819798147,775.6065328071652,775.6065328071652,0.0,2019,2019-03
2019-03-22,NY,BUY,3989.63,3986.4096999999997,3995.22,2.480606154705578,0.9911200819798147,778.0871389618708,778.0871389618708,0.0,2019,2019-03
2019-03-26,NY,SELL,3911.0,3914.4203,3906.2,1.8919977779726747,0.9147735578749803,779.9791367398434,779.9791367398434,0.0,2019,2019-03
2019-03-26,NY,SELL,3911.0,3914.4203,3906.2,1.8919977779726747,0.9147735578749803,781.871134517816,781.871134517816,0.0,2019,2019-03
2019-03-29,EU,BUY,4042.88,4037.3797,4050.0,2.000926494918364,0.5880231987345983,783.8720610127344,783.8720610127344,0.0,2019,2019-03
2019-03-29,EU,BUY,4042.88,4037.3797,4050.0,2.000926494918364,0.5880231987345983,785.8729875076529,785.8729875076529,0.0,2019,2019-03
2019-04-02,NY,BUY,4748.23,4733.2797,4770.0,2.6582353531368708,0.2540807876765097,788.5312228607897,788.5312228607897,0.0,2019,2019-04
2019-04-02,NY,BUY,4748.23,4733.2797,4770.0,2.6582353531368708,0.2540807876765097,791.1894582139266,791.1894582139266,0.0,2019,2019-04
2019-04-03,NY,SELL,4938.75,4961.5603,4921.12,1.37258168458986,0.17321122475372894,792.5620398985164,792.5620398985164,0.0,2019,2019-04
2019-04-03,NY,SELL,4938.75,4961.5603,4921.12,1.37258168458986,0.17321122475372894,793.9346215831063,793.9346215831063,0.0,2019,2019-04
2019-04-04,EU,SELL,5013.13,5021.4203,5001.41,2.343642087741252,0.48375860945926735,796.2782636708475,796.2782636708475,0.0,2019,2019-04
2019-04-04,EU,SELL,5013.13,5021.4203,5001.41,2.343642087741252,0.48375860945926735,798.6219057585888,798.6219057585888,0.0,2019,2019-04
2019-04-05,EU,BUY,4947.23,4934.6197,4955.0,0.9184726770974088,0.3138532786690402,799.5403784356862,799.5403784356862,0.0,2019,2019-04
2019-04-05,EU,BUY,4947.23,4934.6197,4955.0,0.9184726770974088,0.3138532786690402,800.4588511127836,800.4588511127836,0.0,2019,2019-04
2019-04-05,NY,BUY,5003.39,4980.179700000001,5010.26,0.41952443527226674,0.17245412596993775,800.8783755480558,800.8783755480558,0.0,2019,2019-04
2019-04-05,NY,BUY,5003.39,4980.179700000001,5010.26,0.41952443527226674,0.17245412596993775,801.2978999833281,801.2978999833281,0.0,2019,2019-04
2019-04-08,EU,SELL,5218.16,5227.1703,5201.7,3.190290223411023,0.46330621621922013,804.4881902067391,804.4881902067391,0.0,2019,2019-04
2019-04-08,EU,SELL,5218.16,5227.1703,5201.7,3.190290223411023,0.46330621621922013,807.6784804301501,807.6784804301501,0.0,2019,2019-04
2019-04-08,NY,SELL,5101.44,5122.980299999999,5095.0,0.408483075908847,0.18946588487625818,808.086963506059,808.086963506059,0.0,2019,2019-04
2019-04-08,NY,SELL,5101.44,5122.980299999999,5095.0,0.408483075908847,0.18946588487625818,808.4954465819678,808.4954465819678,0.0,2019,2019-04
2019-04-10,NY,BUY,5225.0,5210.1597,5240.0,1.7398570109768854,0.2816654649838645,810.2353035929447,810.2353035929447,0.0,2019,2019-04
2019-04-10,NY,BUY,5225.0,5210.1597,5240.0,1.7398570109768854,0.2816654649838645,811.9751606039215,811.9751606039215,0.0,2019,2019-04
2019-04-11,EU,SELL,5178.93,5189.9303,5167.86,1.6360331990947277,0.3766391825677586,813.6111938030162,813.6111938030162,0.0,2019,2019-04
2019-04-11,EU,SELL,5178.93,5189.9303,5167.86,1.6360331990947277,0.3766391825677586,815.247227002111,815.247227002111,0.0,2019,2019-04
2019-04-11,NY,BUY,5006.35,4986.3297,5012.63,0.4273122780377633,0.2000509482874869,815.6745392801488,815.6745392801488,0.0,2019,2019-04
2019-04-11,NY,BUY,5006.35,4986.3297,5012.63,0.4273122780377633,0.2000509482874869,816.1018515581866,816.1018515581866,0.0,2019,2019-04
2019-04-12,NY,BUY,5049.18,5041.4997,5054.57,0.8776552999230297,0.5259357056364994,816.9795068581096,816.9795068581096,0.0,2019,2019-04
2019-04-12,NY,BUY,5049.18,5041.4997,5054.57,0.8776552999230297,0.5259357056364994,817.8571621580327,817.8571621580327,0.0,2019,2019-04
2019-04-17,NY,BUY,5183.73,5170.639700000001,5190.35,-2.3167982399181333,0.3167982399181331,815.5403639181145,817.8571621580327,-0.002832766340035427,2019,2019-04
2019-04-21,EU,BUY,5296.28,5292.6697,5304.38,-3.1735933301943717,1.1735933301943715,812.3667705879201,817.8571621580327,-0.006713142372716296,2019,2019-04
2019-04-21,NY,BUY,5200.05,5164.9997,5209.98,0.4479265512705688,0.11868771451314297,812.8146971391907,817.8571621580327,-0.006165459266183757,2019,2019-04
2019-04-21,NY,BUY,5200.05,5164.9997,5209.98,0.4479265512705688,0.11868771451314297,813.2626236904613,817.8571621580327,-0.005617776159651218,2019,2019-04
2019-05-02,EU,BUY,5397.0,5390.0897,5415.0,4.584808184883732,0.6248064483452644,817.847431875345,817.8571621580327,-1.1897288594968108e-05,2019,2019-05
2019-05-02,EU,BUY,5397.0,5390.0897,5415.0,4.584808184883732,0.6248064483452644,822.4322400602288,822.4322400602288,0.0,2019,2019-05
2019-05-02,NY,BUY,5451.97,5445.719700000001,5458.86,-2.697818664704128,0.6978186647041281,819.7344213955247,822.4322400602288,-0.0032802929327120068,2019,2019-05
2019-05-03,NY,BUY,5796.0,5781.0897,5803.68,-2.310979658356984,0.31097965835698405,817.4234417371678,822.4322400602288,-0.006090226135461559,2019,2019-05
2019-05-04,NY,SELL,5777.94,5789.7002999999995,5771.03,0.7820929738186759,0.39304711614499915,818.2055347109864,822.4322400602288,-0.0051392748768370675,2019,2019-05
2019-05-04,NY,SELL,5777.94,5789.7002999999995,5771.03,0.7820929738186759,0.39304711614499915,818.987627684805,822.4322400602288,-0.004188323618212575,2019,2019-05
2019-05-07,NY,SELL,5952.77,5963.9703,5946.79,-2.4251864682196196,0.42518646821961975,816.5624412165854,822.4322400602288,-0.007137121525310713,2019,2019-05
2019-05-10,NY,BUY,6315.01,6294.9997,6334.0,1.6455521406475517,0.252470377755457,818.2079933572329,822.4322400602288,-0.005136285394996801,2019,2019-05
2019-05-10,NY,BUY,6315.01,6294.9997,6334.0,1.6455521406475517,0.252470377755457,819.8535454978804,822.4322400602288,-0.00313544926468289,2019,2019-05
2019-05-11,NY,SELL,6736.7,6753.0203,6724.56,1.1574934284295306,0.33022432185682227,821.01103892631,822.4322400602288,-0.0017280464756764557,2019,2019-05
2019-05-11,NY,SELL,6736.7,6753.0203,6724.56,1.1574934284295306,0.33022432185682227,822.1685323547396,822.4322400602288,-0.00032064368667002175,2019,2019-05
2019-05-12,EU,BUY,7377.86,7350.9997,7430.7,3.7146909006974096,0.21974021139004918,825.883223255437,825.883223255437,0.0,2019,2019-05
2019-05-12,EU,BUY,7377.86,7350.9997,7430.7,3.7146909006974096,0.21974021139004918,829.5979141561344,829.5979141561344,0.0,2019,2019-05
2019-05-12,NY,BUY,7129.8,7088.019700000001,7150.0,-2.1365198430839434,0.1365198430839433,827.4613943130504,829.5979141561344,-0.0025753679060985255,2019,2019-05
2019-05-13,EU,SELL,7056.89,7076.0003,7043.1,1.1477835512786638,0.2954172357315263,828.609177864329,829.5979141561344,-0.0011918259134138587,2019,2019-05
2019-05-13,EU,SELL,7056.89,7076.0003,7043.1,1.1477835512786638,0.2954172357315263,829.7569614156076,829.7569614156076,0.0,2019,2019-05
2019-05-13,NY,SELL,7263.12,7296.150299999999,7255.64,0.277003357523222,0.17591411522148145,830.0339647731308,830.0339647731308,0.0,2019,2019-05
2019-05-13,NY,SELL,7263.12,7296.150299999999,7255.64,0.277003357523222,0.17591411522148145,830.310968130654,830.310968130654,0.0,2019,2019-05
2019-05-14,EU,BUY,8100.0,8019.0697,8167.6,1.5905044217060944,0.08006889879315905,831.9014725523601,831.9014725523601,0.0,2019,2019-05
2019-05-14,EU,BUY,8100.0,8019.0697,8167.6,1.5905044217060944,0.08006889879315905,833.4919769740662,833.4919769740662,0.0,2019,2019-05
2019-05-16,EU,SELL,8079.28,8128.360299999999,8055.16,0.8511882771702721,0.13169080058597948,834.3431652512365,834.3431652512365,0.0,2019,2019-05
2019-05-16,EU,SELL,8079.28,8128.360299999999,8055.16,0.8511882771702721,0.13169080058597948,835.1943535284069,835.1943535284069,0.0,2019,2019-05
2019-05-17,EU,BUY,7304.01,7188.5697,7323.38,0.2849680051073994,0.050616708376537395,835.4793215335143,835.4793215335143,0.0,2019,2019-05
2019-05-17,EU,BUY,7304.01,7188.5697,7323.38,0.2849680051073994,0.050616708376537395,835.7642895386217,835.7642895386217,0.0,2019,2019-05
2019-05-17,NY,BUY,7045.0,6997.219700000001,7085.54,1.578977109813057,0.1179565636883834,837.3432666484348,837.3432666484348,0.0,2019,2019-05
2019-05-17,NY,BUY,7045.0,6997.219700000001,7085.54,1.578977109813057,0.1179565636883834,838.9222437582479,838.9222437582479,0.0,2019,2019-05
2019-05-18,EU,SELL,7335.0,7372.8303,7315.58,0.8715764876302984,0.15511375801936697,839.7938202458781,839.7938202458781,0.0,2019,2019-05
2019-05-18,EU,SELL,7335.0,7372.8303,7315.58,0.8715764876302984,0.15511375801936697,840.6653967335084,840.6653967335084,0.0,2019,2019-05
2019-05-20,EU,BUY,7915.72,7867.2997000000005,7928.0,-2.130783493699957,0.13078349369995707,838.5346132398084,840.6653967335084,-0.0025346392298045274,2019,2019-05
2019-05-20,NY,SELL,7792.02,7831.9203,7709.08,-2.1562298027834403,0.15622980278344034,836.378383437025,840.6653967335084,-0.005099547707257807,2019,2019-05
2019-05-21,EU,BUY,7925.44,7895.679700000001,7942.0,0.8998446924258724,0.21304731471121632,837.2782281294509,840.6653967335084,-0.0040291519280068735,2019,2019-05
2019-05-21,EU,BUY,7925.44,7895.679700000001,7942.0,0.8998446924258724,0.21304731471121632,838.1780728218768,840.6653967335084,-0.00295875614875594,2019,2019-05
2019-05-22,NY,BUY,7826.52,7800.4897,7834.65,0.38412096671948703,0.24053568341509377,838.5621937885962,840.6653967335084,-0.002501831231646208,2019,2019-05
2019-05-22,NY,BUY,7826.52,7800.4897,7834.65,0.38412096671948703,0.24053568341509377,838.9463147553157,840.6653967335084,-0.002044906314536475,2019,2019-05
2019-05-23,NY,BUY,7595.0,7559.9997,7608.99,0.6258232072296454,0.1735985120127557,839.5721379625454,840.6653967335084,-0.0013004683851755177,2019,2019-05
2019-05-23,NY,BUY,7595.0,7559.9997,7608.99,0.6258232072296454,0.1735985120127557,840.1979611697751,840.6653967335084,-0.0005560304558145605,2019,2019-05
2019-05-25,EU,BUY,7944.91,7929.7397,7955.0,-2.418971806753993,0.4189718067539928,837.7789893630211,840.6653967335084,-0.0034334794577042457,2019,2019-05
2019-05-27,NY,SELL,8755.46,8769.8403,8726.0,-2.4870807980361778,0.48708079803617793,835.2919085649849,840.6653967335084,-0.006391946414593442,2019,2019-05
2019-05-28,EU,BUY,8706.1,8678.1497,8719.69,-2.2491880230265826,0.24918802302658274,833.0427205419583,840.6653967335084,-0.009067431847639742,2019,2019-05
2019-05-28,NY,SELL,8702.74,8722.5603,8690.0,0.934284950278256,0.35126572251682414,833.9770054922366,840.6653967335084,-0.007956068213655793,2019,2019-05
2019-05-28,NY,SELL,8702.74,8722.5603,8690.0,0.934284950278256,0.35126572251682414,834.9112904425149,840.6653967335084,-0.006844704579671842,2019,2019-05
2019-05-29,EU,BUY,8517.21,8499.9997,8542.84,2.5825367367219094,0.39591221535943394,837.4938271792367,840.6653967335084,-0.0037726895463939475,2019,2019-05
2019-05-29,EU,BUY,8517.21,8499.9997,8542.84,2.5825367367219094,0.39591221535943394,840.0763639159586,840.6653967335084,-0.0007006745131160528,2019,2019-05
2019-06-01,EU,SELL,8503.29,8530.7003,8491.33,0.6244867075516201,0.24817794770579354,840.7008506235102,840.7008506235102,0.0,2019,2019-06
2019-06-01,EU,SELL,8503.29,8530.7003,8491.33,0.6244867075516201,0.24817794770579354,841.3253373310617,841.3253373310617,0.0,2019,2019-06
2019-06-01,NY,BUY,8555.6,8531.8197,8565.56,0.5498467218663372,0.28782143202566407,841.875184052928,841.875184052928,0.0,2019,2019-06
2019-06-01,NY,BUY,8555.6,8531.8197,8565.56,0.5498467218663372,0.28782143202566407,842.4250307747943,842.4250307747943,0.0,2019,2019-06
2019-06-02,NY,BUY,8779.56,8769.9997,8788.9,1.2192454211689256,0.7346681589490494,843.6442761959632,843.6442761959632,0.0,2019,2019-06
2019-06-02,NY,BUY,8779.56,8769.9997,8788.9,1.2192454211689256,0.7346681589490494,844.8635216171322,844.8635216171322,0.0,2019,2019-06
2019-06-03,EU,SELL,8475.84,8516.8903,8450.64,1.0625824415412934,0.16517959673863944,845.9261040586734,845.9261040586734,0.0,2019,2019-06
2019-06-03,EU,SELL,8475.84,8516.8903,8450.64,1.0625824415412934,0.16517959673863944,846.9886865002147,846.9886865002147,0.0,2019,2019-06
2019-06-04,EU,BUY,7916.04,7859.9997,7954.99,-2.1130049625002014,0.11300496250020142,844.8756815377145,846.9886865002147,-0.0024947263123799436,2019,2019-06
2019-06-05,EU,BUY,7762.89,7745.0297,7785.0,-2.347715995811935,0.3477159958119351,842.5279655419026,846.9886865002147,-0.005266564984172269,2019,2019-06
2019-06-05,NY,SELL,7785.0,7807.530299999999,7763.32,1.6480916809807902,0.2764277439714586,844.1760572228834,846.9886865002147,-0.003320740078540131,2019,2019-06
2019-06-05,NY,SELL,7785.0,7807.530299999999,7763.32,1.6480916809807902,0.2764277439714586,845.8241489038642,846.9886865002147,-0.001374915172907992,2019,2019-06
2019-06-07,EU,BUY,7944.3,7911.519700000001,7969.76,1.3594921339951382,0.19387986077003896,847.1836410378593,847.1836410378593,0.0,2019,2019-06
2019-06-07,EU,BUY,7944.3,7911.519700000001,7969.76,1.3594921339951382,0.19387986077003896,848.5431331718544,848.5431331718544,0.0,2019,2019-06
2019-06-07,NY,BUY,7913.74,7906.9097,7925.43,2.4960847986182095,0.9268980864677023,851.0392179704726,851.0392179704726,0.0,2019,2019-06
2019-06-07,NY,BUY,7913.74,7906.9097,7925.43,2.4960847986182095,0.9268980864677023,853.5353027690908,853.5353027690908,0.0,2019,2019-06
2019-06-09,EU,SELL,7866.91,7879.2903,7852.08,1.8873914202402382,0.5083502015298579,855.422694189331,855.422694189331,0.0,2019,2019-06
2019-06-09,EU,SELL,7866.91,7879.2903,7852.08,1.8873914202402382,0.5083502015298579,857.3100856095712,857.3100856095712,0.0,2019,2019-06
2019-06-09,NY,SELL,7699.47,7764.1303,7685.0,0.35230928405838924,0.09526055400299788,857.6623948936295,857.6623948936295,0.0,2019,2019-06
2019-06-09,NY,SELL,7699.47,7764.1303,7685.0,0.35230928405838924,0.09526055400299788,858.0147041776879,858.0147041776879,0.0,2019,2019-06
2019-06-11,NY,BUY,7756.35,7736.4997,7766.0,0.6596837327395169,0.312593764325979,858.6743879104274,858.6743879104274,0.0,2019,2019-06
2019-06-11,NY,BUY,7756.35,7736.4997,7766.0,0.6596837327395169,0.312593764325979,859.3340716431669,859.3340716431669,0.0,2019,2019-06
2019-06-12,EU,BUY,7928.57,7912.4397,7942.57,-2.393226164423481,0.393226164423481,856.9408454787434,859.3340716431669,-0.0027849776279058715,2019,2019-06
2019-06-12,NY,BUY,7993.82,7973.0497000000005,8005.0,-2.3078942528514386,0.3078942528514388,854.632951225892,859.3340716431669,-0.005470655211291303,2019,2019-06
2019-06-14,EU,BUY,8209.9,8200.279700000001,8221.81,1.7932995852522353,0.682714676257591,856.4262508111443,859.3340716431669,-0.0033838072153504098,2019,2019-06
2019-06-14,EU,BUY,8209.9,8200.279700000001,8221.81,1.7932995852522353,0.682714676257591,858.2195503963966,859.3340716431669,-0.0012969592194095163,2019,2019-06
2019-06-16,EU,SELL,9242.91,9272.6703,9228.38,0.7280058332745761,0.24846281791514266,858.9475562296711,859.3340716431669,-0.00044978481157706277,2019,2019-06
2019-06-16,EU,SELL,9242.91,9272.6703,9228.38,0.7280058332745761,0.24846281791514266,859.6755620629457,859.6755620629457,0.0,2019,2019-06
2019-06-18,EU,SELL,9140.56,9159.9903,9107.64,3.0121795340267616,0.37634251658492174,862.6877415969725,862.6877415969725,0.0,2019,2019-06
2019-06-18,EU,SELL,9140.56,9159.9903,9107.64,3.0121795340267616,0.37634251658492174,865.6999211309993,865.6999211309993,0.0,2019,2019-06
2019-06-18,NY,SELL,9122.62,9139.8403,9109.43,-2.4238077153127646,0.42380771531276495,863.2761134156865,865.6999211309993,-0.002799824345768935,2019,2019-06
2019-06-19,NY,SELL,9105.12,9118.380299999999,9065.0,5.501829068724846,0.549316078821825,868.7779424844114,868.7779424844114,0.0,2019,2019-06
2019-06-19,NY,SELL,9105.12,9118.380299999999,9065.0,5.501829068724846,0.549316078821825,874.2797715531362,874.2797715531362,0.0,2019,2019-06
2019-06-22,NY,SELL,10970.0,11020.0003,10508.0,-2.17551894688632,0.17551894688631975,872.1042526062499,874.2797715531362,-0.002488355578697147,2019,2019-06
